id,createdAt,fullName,userName,profileImage,fullText,replyTo,lang,quoteCount,retweetCount,replyCount,retweetCount,likeCount
1736781550027473366,Mon Dec 18 16:12:44 +0000 2023,JonClodd,JonClodd,https://pbs.twimg.com/profile_images/1620401873436958723/eJ-TF0YJ_normal.jpg,"@BBCWorld ""EU has catastrophic €100bn hole in budget due to Ukrainian commitments, and intends to try and rinse Elon Musk for it"".",1736734483901001770,en,0,0,0,0,0
1736752754792493565,Mon Dec 18 14:18:18 +0000 2023,🛡King Of Loxley⚔🛑,King_Of_Loxley,https://pbs.twimg.com/profile_images/1559309142120189959/6fXq1e8N_normal.jpg,"@BBCWorld Of course it has nothing to do with the fact that Elon Musk supports Israel 😉 🤫 . Don't worry Europeans, the extreme Islam you support will teach you a lesson you won't forget for decades.",1736734483901001770,en,0,0,0,0,0
1736742523232481610,Mon Dec 18 13:37:39 +0000 2023,Amel DJAMOUH,AmelDJAMOUH,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"@BBCWorld You mean : against Elon Musk's X over ""Freedom of speech"".",1736734483901001770,en,0,0,0,0,2
1736741421665694132,Mon Dec 18 13:33:16 +0000 2023,Floki,floki8799,https://pbs.twimg.com/profile_images/1698659790317056000/H2kAvWwm_normal.jpg,"@BBCWorld Actual news if, @elonmusk  is not blocking Palestinian's voice on @X and Zionists are not happy with that. So they took action after receiving orders from Israel.",1736734483901001770,en,0,0,0,0,3
1736736657981018402,Mon Dec 18 13:14:20 +0000 2023,Hemant Kulkarni,randomhemant,https://pbs.twimg.com/profile_images/1722474597420085248/p2bZGlt0_normal.jpg,"@BBCWorld Elon musk will surely reply : ""this is conspiracy against the earth! Against the humanity!"".",1736734483901001770,en,0,0,0,0,1
1736734757021467000,Mon Dec 18 13:06:47 +0000 2023,Pardessi Form 47 Wala,Pardessi_Ali,https://pbs.twimg.com/profile_images/1750359185336782848/jr_9dAE__normal.jpg,@BBCWorld Sure . @elonmusk asked for the proofs. did we get any yet? @elonmusk.,1736734483901001770,en,0,1,1,1,15
1736734726961184928,Mon Dec 18 13:06:40 +0000 2023,Adnan Ajmal,adnansworld,https://pbs.twimg.com/profile_images/1191024113437069316/bY7DP9uW_normal.jpg,@BBCWorld They can't take any action against @elonmusk.,1736734483901001770,en,0,0,1,0,0
1735254969207357791,Thu Dec 14 11:06:38 +0000 2023,Abdul hannan,hannny_k_tweets,https://pbs.twimg.com/profile_images/1713988632275546112/hHcC8gk3_normal.jpg,@BBCWorld Thread must be overcome by Elon musk @elonmusk.,1735254745676124383,en,0,0,0,0,1
1734960643290366073,Wed Dec 13 15:37:06 +0000 2023,Whistleblower for hire! I accept Rubles.,carrmania,https://pbs.twimg.com/profile_images/1760372306675998720/e3OkaU16_normal.jpg,"@BBCWorld "". the cars then burst into flames, but it's a minor fire."" @elonmusk.",1734937288100983193,en,0,0,0,0,0
1734952476749582625,Wed Dec 13 15:04:38 +0000 2023,RHDTesla,Xbeachlife,https://pbs.twimg.com/profile_images/1758164387041275904/rnyu9OiV_normal.jpg,"@BBCWorld @tesla @elonmusk @MartinViecha can you also send the facts back to @BBCWorld @BBCNews  on this software update so called.‘Recall’. As you can see from the comments here, it’s pulled the wool over the eyes of a lot of people who naively believe this news story to be of any….",1734937288100983193,en,1,0,0,0,2
1734942608890159568,Wed Dec 13 14:25:26 +0000 2023,TechFreak!,HiTechFreak,https://pbs.twimg.com/profile_images/1733887403851464704/1jRhVUdd_normal.jpg,"@BBCWorld This is a shocking and disappointing news for Tesla fans and owners. Elon Musk's Tesla has been accused of ignoring and hiding the fatal flaws of its Autopilot system, which has caused several deaths and injuries.",1734937288100983193,en,0,0,0,0,1
1734942034434117745,Wed Dec 13 14:23:09 +0000 2023,ImaBougieProle 🌹🍉,ImaBougieProle,https://pbs.twimg.com/profile_images/1417233873327493121/Yv9ClVpG_normal.jpg,@BBCWorld @elonmusk is this good?.,1734937288100983193,en,0,0,0,0,1
1734937960049733776,Wed Dec 13 14:06:57 +0000 2023,Decentralise Party,DecentraliseP,https://pbs.twimg.com/profile_images/1709807702548140032/rxYs-YKU_normal.jpg,@BBCWorld They didn't make the call to recall you propagandists! @elonmusk you see how they spin these headlines?.,1734937288100983193,en,0,0,1,0,1
1734937431978242115,Wed Dec 13 14:04:52 +0000 2023,donbruz,OnoseB74706,https://pbs.twimg.com/profile_images/1696568773497548800/F-nDP28z_normal.jpg,@BBCWorld Elon musk the genius 💯💯.,1734937288100983193,en,0,0,0,0,3
1733727268000952413,Sun Dec 10 05:56:06 +0000 2023,clkd12,clkd12,https://pbs.twimg.com/profile_images/1119101354390118405/vKSwKEJ7_normal.jpg,"@BBCWorld Elon musk wears diapers, he is a colicky 👶.",1732977809029574880,en,0,0,0,0,0
1733523737021182167,Sat Dec 09 16:27:20 +0000 2023,Dylan the Human,Dylanstromo,https://pbs.twimg.com/profile_images/1195952258929659905/700v_v9e_normal.jpg,"@BBCWorld @Normsmusic Or, the board could fire Elon Musk for bungling Twitter so badly that advertisers left….",1732977809029574880,en,0,0,0,0,1
1733302954982064635,Sat Dec 09 01:50:02 +0000 2023,val garde,valentgarde,https://pbs.twimg.com/profile_images/1325796526837407745/eCfgfhAA_normal.jpg,@BBCWorld Elon Musk is a total disaster.,1732977809029574880,en,0,0,0,0,0
1733287932973269341,Sat Dec 09 00:50:20 +0000 2023,Trickyvix 💙,seahwks4Life06,https://pbs.twimg.com/profile_images/183675381/IMG000008_normal.jpg,@BBCWorld Well I call for @elonmusk to fire himself.,1732977809029574880,en,0,0,0,0,0
1733213046317744571,Fri Dec 08 19:52:46 +0000 2023,Manfred's mum.,alsationgirl,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,@BBCWorld Elon Musk is a big baby. He'll be broke soon if he doesn't change his ways.,1732977809029574880,en,0,0,0,0,0
1733204810550428005,Fri Dec 08 19:20:02 +0000 2023,Brat Brat,BratBra23104220,https://pbs.twimg.com/profile_images/1694870401019723776/jJh7vJ3l_normal.jpg,@BBCWorld Who the fuck is Elon Musk to ask for a firing?.,1732977809029574880,en,0,0,0,0,0
1733184624694596044,Fri Dec 08 17:59:50 +0000 2023,Bilious Dirge,Bilious_Dirge,https://pbs.twimg.com/profile_images/1554565528097882115/xZgW1Dq__normal.jpg,"@BBCWorld So, @elonmusk genuinely thinks that @Disney will fire its leadership, who rightfully concluded that advertising on Twitter will lose it money, and replace them with people who will give Musk more money?. Or does he think we live in an absolute plutocracy of which he is the chief?.",1732977809029574880,en,0,0,0,0,0
1733147630786523462,Fri Dec 08 15:32:50 +0000 2023,Brian Thompson,thompsooner,https://pbs.twimg.com/profile_images/1518654348993122304/g8G_U5OU_normal.png,@BBCWorld Elon musk is the greatest mind of our time and one of the few billionaires who's actually trying to make the world a better place.,1732977809029574880,en,0,0,0,0,1
1733129911928287300,Fri Dec 08 14:22:25 +0000 2023,Take Five Economics,Take5Economics,https://pbs.twimg.com/profile_images/1732843390784401408/1yczpsns_normal.jpg,@BBCWorld They’re leaving out some context @elonmusk.,1732977809029574880,en,0,0,0,0,0
1733111724679598513,Fri Dec 08 13:10:09 +0000 2023,Nick 🫥©️,NjPlaying,https://pbs.twimg.com/profile_images/1094183615871807493/voOUG-5Y_normal.jpg,@BBCWorld Everyone calls for the firing of Twitter  cheif and man child Elon Musk for ruining this app.,1732977809029574880,en,0,0,0,0,1
1733100926829752705,Fri Dec 08 12:27:15 +0000 2023,PeterPaul,pet_paux,https://pbs.twimg.com/profile_images/1226926862045237248/5S0Tzn8l_normal.jpg,@BBCWorld #Elonmusk #Disney . unless in #dictatorship everyone has the right to advertise where they want to. no?.,1732977809029574880,en,0,0,0,0,1
1733056231344902517,Fri Dec 08 09:29:38 +0000 2023,Serge Remi,sergeremistory,https://pbs.twimg.com/profile_images/1578870555545059328/xBNHdApm_normal.jpg,@BBCWorld Let's call for firing of @elonmusk after X is loosing advertisers. .,1732977809029574880,en,0,0,0,0,1
1733054946134679705,Fri Dec 08 09:24:32 +0000 2023,Rickmeister,FatbikerRick,https://pbs.twimg.com/profile_images/1005875625331253249/pB1WQ9eq_normal.jpg,"@BBCWorld Elon Musk, king of his own Fantasy Island . .",1732977809029574880,en,0,0,0,0,0
1733028960496230799,Fri Dec 08 07:41:16 +0000 2023,darren feldøn ❎,afrix1,https://pbs.twimg.com/profile_images/1499749547416899588/p9p3VFKu_normal.jpg,@BBCWorld 😭😭😭 Spacepoes @elonmusk.,1732977809029574880,en,0,0,0,0,0
1733020328450994341,Fri Dec 08 07:06:58 +0000 2023,Jackie Blue🗽,jacksm39,https://pbs.twimg.com/profile_images/1397678988726657029/Al8LYeaO_normal.jpg,"@BBCWorld Free Speech Purist Elon Musk, lol.",1732977809029574880,en,0,0,0,0,1
1732999378091286770,Fri Dec 08 05:43:43 +0000 2023,PiPie-π˚ 🐐,00HKL00,https://pbs.twimg.com/profile_images/1733497871717269504/h8qPO7F3_normal.jpg,@BBCWorld Elon Musk wants Disney's CEO fired for stopping advertising on X. Drama alert! Wonder if Mickey Mouse and Iron Man will settle this in a showdown?.,1732977809029574880,en,0,0,1,0,21
1732990086130847937,Fri Dec 08 05:06:48 +0000 2023,Steven Bautista,StevenB22276459,https://pbs.twimg.com/profile_images/1507186687213940741/v35-F_3-_normal.png,@BBCWorld @elonmusk i wish you would buy a couple billion in shares and team up with Nelson Peltz on his proxy war with the Disney board… they are clearly not running that company and nelson peltz could use the extra support…. #fireiger.,1732977809029574880,en,0,0,0,0,2
1732989889426210941,Fri Dec 08 05:06:01 +0000 2023,Alan C,GardeningAtNigh,https://pbs.twimg.com/profile_images/1713813741928640512/WkUuZ9O__normal.jpg,@BBCWorld Elon Musk engaging in cancel culture.,1732977809029574880,en,0,0,0,0,1
1732989804151706059,Fri Dec 08 05:05:41 +0000 2023,shakespier,shake52spier,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,@BBCWorld 🤣🤣🤣🤣.@elonmusk.Maybe musk also wants to fire Mickey mouse and donald duck!.,1732977809029574880,en,0,0,0,0,2
1732988041789325341,Fri Dec 08 04:58:41 +0000 2023,WindLowe 🟩🟨📐🖌💕🐶,WingedLion3,https://pbs.twimg.com/profile_images/1199239511022043141/4IGxbvfk_normal.jpg,@BBCWorld Hen is Elon Musk going to fire himself for destroying Twitter lol.,1732977809029574880,en,0,0,0,0,0
1732985119768772973,Fri Dec 08 04:47:04 +0000 2023,Krista Anderson,askmeboutmydogs,https://pbs.twimg.com/profile_images/1770336092916736000/awHpV7QG_normal.jpg,@BBCWorld Boohoo @elonmusk . You can’t act like a clown and than be sad when no one wants to advertise on your platform haha . Actions I’d like to introduce you to consequences. .,1732977809029574880,en,0,0,0,0,0
1732984401535934584,Fri Dec 08 04:44:13 +0000 2023,Ankit Desai,ankitrajdesai,https://pbs.twimg.com/profile_images/1772940054144655360/lrrakBl-_normal.jpg,"@BBCWorld Bob Iger should be fired but not for stopping ads on X, but for better reasons @elonmusk . stop being a petulant child.",1732977809029574880,en,0,0,0,0,0
1732983601535267017,Fri Dec 08 04:41:02 +0000 2023,Kleva Black أسود ذكي,KlevaBlac,https://pbs.twimg.com/profile_images/1745224923163820032/baU5dDyE_normal.jpg,"@BBCWorld 🤣🤣 @elonmusk  is about to find out , again, that in the bigger scheme of things, he is a nobody.",1732977809029574880,en,0,0,0,0,0
1732981820915139015,Fri Dec 08 04:33:58 +0000 2023,Peggy Skala,PeggySka,https://pbs.twimg.com/profile_images/779291564728254464/N4cJRIED_normal.jpg,@BBCWorld I can totally see the @disney board saying - hey that @elonmusk guy has done such a good job and made such money with Xitter that we should listen to him . .,1732977809029574880,en,0,0,0,0,4
1732980706215948304,Fri Dec 08 04:29:32 +0000 2023,Mr. Common Sense,ProudCo89773752,https://pbs.twimg.com/profile_images/1612902198190505986/ZV9F8jw1_normal.jpg,"@BBCWorld Disney didn’t stop advertising on X out of “concerns over antisemitism”, they did it out of a desire to drive a woke narrative, and punish people like @elonmusk who stand for free speech.",1732977809029574880,en,0,0,0,0,0
1732980392859218326,Fri Dec 08 04:28:17 +0000 2023,Fishy Cheesehead 🧀,FishyCheesehead,https://pbs.twimg.com/profile_images/1754279226411274240/-vquRZkC_normal.jpg,@BBCWorld @elonmusk tricked us all. Just another loose cannon. #freedomofspeech https://t.co/eYQk2B75A4.,1732977809029574880,en,0,0,0,0,0
1732980199653085254,Fri Dec 08 04:27:31 +0000 2023,The Shastafarian,TheShastafarian,https://pbs.twimg.com/profile_images/1704653477308489728/sjZ_PfYw_normal.jpg,@BBCWorld @elonmusk is a whiny crybaby.,1732977809029574880,en,0,0,0,0,0
1732978848310940138,Fri Dec 08 04:22:09 +0000 2023,2dollrdave,DavidAn26036664,https://pbs.twimg.com/profile_images/1537492913222991872/RmV4znbn_normal.jpg,@BBCWorld Elon musk has destroyed tweeter or X! I use it for laughs mostly! I do like some of the content of people I follow but I get a lot more of people I don’t follow!.,1732977809029574880,en,0,0,1,0,1
1732977995546235134,Fri Dec 08 04:18:45 +0000 2023,Diana,dieterson99,https://pbs.twimg.com/profile_images/1721171333546196992/4Smz1WOf_normal.jpg,@BBCWorld So great Elon Musk 🤩🥳.,1732977809029574880,en,0,0,2,0,2
1732977983626051704,Fri Dec 08 04:18:43 +0000 2023,dragon,dragon_Bruin,https://pbs.twimg.com/profile_images/1555371679299186689/4WU4WMUC_normal.jpg,@BBCWorld Or better yet how about the firing of Elon musk?.,1732977809029574880,en,0,0,0,0,10
1732343294611362091,Wed Dec 06 10:16:41 +0000 2023,Patsy Benson,PatsyBe24668355,https://pbs.twimg.com/profile_images/1273364793416704002/5bPeOisK_normal.jpg,"@BBCWorld No. If anything Elon Musk will benefit by leading us, the people, out of the darkness of banning speech and expression, and into the light of freedom to speak and liberty to express ourselves.",1731287833900433690,en,0,0,0,0,0
1731944940379197617,Tue Dec 05 07:53:46 +0000 2023,Gabbaar Singh,laudakihal,https://pbs.twimg.com/profile_images/1730384622687797248/bo3lf6VX_normal.jpg,"@BBCWorld @elonmusk ,, BBC want to short ‘X ‘.",1731287833900433690,en,0,0,0,0,0
1731730999791308871,Mon Dec 04 17:43:39 +0000 2023,serra ersoy,serraersoy,https://pbs.twimg.com/profile_images/3641805191/991a86a9bdaf78463406ee857b97be7d_normal.jpeg,@BBCWorld Unlike bbc @elonmusk tying to serve unpaid objective information which is actually your duty.,1731287833900433690,en,0,0,0,0,0
1731619509255987428,Mon Dec 04 10:20:37 +0000 2023,Diana,Diana88617716,https://pbs.twimg.com/profile_images/1722699954332827648/uymCynVt_normal.jpg,@BBCWorld Elon musk is brilliant enough than the rest of our brains.,1731287833900433690,en,0,0,0,0,0
1731604623813988570,Mon Dec 04 09:21:28 +0000 2023,Liang Chen,leoliangchen,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"@BBCWorld When Elon Musk decides to run for the US President Elections campaign in the future, X is a powerful tool to save a lot.",1731287833900433690,en,0,0,0,0,0
1731590722791387299,Mon Dec 04 08:26:14 +0000 2023,Josh Khan Official 🐦,JoshuaEdiko,https://pbs.twimg.com/profile_images/1724293023050137600/y_83kz9u_normal.jpg,@BBCWorld Unless its gonna be a dream on your side but we don't see it happen @elonmusk is doing great and X won't go bankrupt because @BBCWorld  Published That's No way.,1731287833900433690,en,0,0,0,0,0
1731500924126797882,Mon Dec 04 02:29:24 +0000 2023,Free56,Free5620,https://pbs.twimg.com/profile_images/1721452148066521088/cT5ml3dg_normal.jpg,@BBCWorld BOYCOTT apple .nbcuniversal warnerbros lionsgate.Walmart Discovery Disney Hulu Comcast nbc sony Paramount.@elonmusk .Why x users not calling for boycott.,1731287833900433690,en,0,0,0,0,0
1731486967328547062,Mon Dec 04 01:33:57 +0000 2023,batman2505,batman2505,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,@BBCWorld So is the BBC going after Elon Musk due to he allows people to speak about Genocide of Palestinians. I hope the BBC goes bankrupt with your white washing of the Genocide.,1731287833900433690,en,0,0,0,0,0
1731468151223943331,Mon Dec 04 00:19:11 +0000 2023,Anarchist Cannabis Community,anarchistCC,https://pbs.twimg.com/profile_images/1293661947020193792/J0wHngX2_normal.jpg,"@BBCWorld Yes, especially after that profomance. Insisting on your rights without acknowledging your responsibilities is adolescence. Elon was just being a giant baby on stage. @elonmusk you are the problem.",1731287833900433690,en,0,0,0,0,0
1731458003809763740,Sun Dec 03 23:38:51 +0000 2023,AC Nixon,nixonapun,https://pbs.twimg.com/profile_images/1586946359189553153/-QpISOnQ_normal.jpg,"@BBCWorld If Elon Musk keeps fixing what's not really broken,then most likely Twitter (X) will. 🙄.",1731287833900433690,en,0,0,0,0,0
1731449887873466381,Sun Dec 03 23:06:36 +0000 2023,Elyse,wraithfodder,https://pbs.twimg.com/profile_images/306902988/radioactivekitty_normal.jpg,"@BBCWorld If it tanks, it's all on Elon Musk. Can't handle a social media platform, doesn't know on how to deal with advertisers. Nope, when X croaks he'll blame everyone else (but take a huge tax write-off). Not to mention he looked pretty silly in a bomber jacket. Maverick he is not.",1731287833900433690,en,0,0,0,0,0
1731446542744121790,Sun Dec 03 22:53:19 +0000 2023,LizV4Real,LizV4Rreal,https://pbs.twimg.com/profile_images/1152616967364382721/QC3IDhJI_normal.jpg,@BBCWorld I believe @elonmusk is clever enough to avoid it.,1731287833900433690,en,0,0,0,0,1
1731441026621956516,Sun Dec 03 22:31:24 +0000 2023,Matt Athan 🇺🇸🏳️‍🌈🌻 🐕🐕🐕🐕🐈‍⬛️🐈‍⬛️,DukeSkymocker,https://pbs.twimg.com/profile_images/1696342906339033088/3BYa4JJv_normal.jpg,@BBCWorld Is @elonmusk paying y'all for these glowing comments?  Twitter is a dumpster fire thanks to him making one bad decision after another. https://t.co/sRExTHHVma.,1731287833900433690,en,0,0,0,0,0
1731433287304753473,Sun Dec 03 22:00:38 +0000 2023,Yababa,Sev7en_Digit,https://pbs.twimg.com/profile_images/1762221085909561345/IrusfjMA_normal.jpg,@BBCWorld We are proud of @elonmusk for always saying the truth no matter whose ox is being gored.,1731287833900433690,en,0,0,0,0,0
1731422307510530160,Sun Dec 03 21:17:01 +0000 2023,Jessica Owthwaite,Owthwaites,https://pbs.twimg.com/profile_images/1731755848811356163/ZEuzYWfT_normal.jpg,"@BBCWorld Didn’t Elon Musk replace 80% of the staff with bots and automation? So, how much does it cost to run X?.",1731287833900433690,en,0,0,0,0,0
1731412181286060227,Sun Dec 03 20:36:46 +0000 2023,Richard Almaraz,alm33244,https://pbs.twimg.com/profile_images/1730408466232066048/UhV4xUvx_normal.jpg,@BBCWorld The world needs more people like Elon Musk. He changes the world to a better place.,1731287833900433690,en,0,0,0,0,0
1731408612944208272,Sun Dec 03 20:22:35 +0000 2023,Michele Rovatti 🛡️,Michele_Rovatti,https://pbs.twimg.com/profile_images/1474098780794507271/OjaAnEXD_normal.jpg,"@BBCWorld One thing is quite clear, whoever rub the #Israeli the wrong way is doomed. A blatant double standard against human rights and international laws. @elonmusk #IsraelPalestineWar #IsraelIsAnApartheidState.",1731287833900433690,en,0,0,0,0,0
1731365266586587394,Sun Dec 03 17:30:21 +0000 2023,JULES SENIOR,FonjulesSr,https://pbs.twimg.com/profile_images/1690620207461462016/-kMHxZXZ_normal.jpg,@BBCWorld A few pple wants to turn the world upsidedown. Elon Musk and many others are doing well to stop them.,1731287833900433690,en,0,0,0,0,0
1731361352994680877,Sun Dec 03 17:14:48 +0000 2023,PeruRenace 🇵🇪🇦🇷🇮🇱,Superso02108781,https://pbs.twimg.com/profile_images/1666972507327307782/gUjxOVnB_normal.jpg,@BBCWorld Do not be stupid!  It is more probably BBC go bankrupt that Elon Musk can lose a penny!.,1731287833900433690,en,0,0,0,0,0
1731359019955097837,Sun Dec 03 17:05:32 +0000 2023,Jawny Reb,JawnyReb,https://pbs.twimg.com/profile_images/1744424934154141696/Y-SfhTRa_normal.jpg,@BBCWorld There is a coordinated left wing media attack on Musk after he bought &amp; exposed the old Twitter of colluding with the US govt to censor &amp; ban opposing views on social media. outlets like the #bbc and George Soros controlled Washington Post are colluding to defame Elon Musk.,1731287833900433690,en,0,0,0,0,0
1731358003494834538,Sun Dec 03 17:01:29 +0000 2023,Gaith ProfitProwler,GaithUltra,https://pbs.twimg.com/profile_images/1602743037976772608/H98yeNmL_normal.jpg,@BBCWorld @elonmusk can you buy BBC too ?.,1731287833900433690,en,0,0,0,0,0
1731357024414507079,Sun Dec 03 16:57:36 +0000 2023,General Strike 🍀(Terrence Daniels),Terrence_STR,https://pbs.twimg.com/profile_images/1023765415758123011/AXqVNSrl_normal.jpg,"@BBCWorld Not a huge @elonmusk fan but I’m pretty sure y’all have said this about every company he’s ever owned 🤷🏽‍♂️ Let’s be honest, corporate news like the BBC will go bankrupt before X! . Y’all are already morally bankrupt!.",1731287833900433690,en,0,0,0,0,5
1731354351891787827,Sun Dec 03 16:46:59 +0000 2023,May68,may_68_,https://pbs.twimg.com/profile_images/1370969129105162242/mDyqaAWT_normal.jpg,@BBCWorld The should be question is . would  elon Musk care…?  . Probably not . BBC should find another angle . Should the BBC fail ? What do u think about that question .,1731287833900433690,en,0,0,0,0,0
1731352089370992985,Sun Dec 03 16:37:59 +0000 2023,Al J Marschke,Marschke_AJ,https://pbs.twimg.com/profile_images/1612549909814693888/-Fn3WmZP_normal.jpg,@BBCWorld Could they survive under @elonmusk ?.,1731287833900433690,en,0,0,0,0,0
1731347585829351596,Sun Dec 03 16:20:06 +0000 2023,Izooh_mash 009,odero_isaack,https://pbs.twimg.com/profile_images/1701873635261063168/ivdd2wC6_normal.jpg,@BBCWorld @elonmusk should kick @BBCWorld  out of this platform.,1731287833900433690,en,0,0,0,0,1
1731343605053161790,Sun Dec 03 16:04:16 +0000 2023,SASE,Shonna1225,https://pbs.twimg.com/profile_images/1538344169197928450/Yf8FuW3F_normal.jpg,"@BBCWorld If I'm ever fortunate enough to put my kid's name on a company, you can bet I'm doing everything in my power to see that it's successful. @elonmusk seems to be doing the opposite.",1731287833900433690,en,0,0,0,0,0
1731340962918740079,Sun Dec 03 15:53:46 +0000 2023,Platonic,philomatician,https://pbs.twimg.com/profile_images/1749282821624258560/sMegGP6U_normal.jpg,@BBCWorld Haven't you realized that @elonmusk might not be interested whether X is profitable or not? That he just wants it to be available for the public to keep freedom of speech? That's just a theory though. 🤷‍♂️.,1731287833900433690,en,0,0,0,0,0
1731340629358326114,Sun Dec 03 15:52:27 +0000 2023,michael petty,MichaePetty,https://pbs.twimg.com/profile_images/1724960444694265856/6VCguuv1_normal.jpg,@BBCWorld If he can get the banking services started and require subscription to use it then he has nothing to fear. @elonmusk.,1731287833900433690,en,0,0,0,0,0
1731335612878487624,Sun Dec 03 15:32:31 +0000 2023,🦉Emily Huang 台灣蘋🍎👸🌞🍀🌺🌊🐬🐘,Emilysidea1996,https://pbs.twimg.com/profile_images/1689939742631362560/6BvUrCu__normal.jpg,"@BBCWorld I understand and I don't understand. Mr. Elon Musk should be viewed as an user or what on X chat?!  If it was another influencer and also influencial on X , will advertisers do differently?! or waiting for platform manager taking action first?! warning letter/block  account etc.",1731287833900433690,en,0,0,0,0,0
1731333730923696330,Sun Dec 03 15:25:02 +0000 2023,Michael Wright,mswright353,https://pbs.twimg.com/profile_images/1034140959288643584/oda0XTC9_normal.jpg,"@BBCWorld That is a real possibility that Elon Musk doesn't seem too concerned about. Like Trump, he is more concerned with opening the platform to right-wing propaganda and conspiracy theories even if operating at a loss.",1731287833900433690,en,0,0,0,0,0
1731332940519309483,Sun Dec 03 15:21:54 +0000 2023,Sean Smith,SeanSmi13788651,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"@BBCWorld @elonmusk @marklevinshow @AlanDersh @netanyahu @AlinaHabba No way,Elon is the most powerful man in the world.Your corrupt British government&amp;France are afraid of Elon telling the truth of how they are rubbing the world for their interests&amp;causing destruction.",1731287833900433690,en,0,0,0,0,0
1731331840865177808,Sun Dec 03 15:17:32 +0000 2023,Anders Pirat,AndersPirat,https://pbs.twimg.com/profile_images/1670542051182538754/lB85sLEI_normal.jpg,@BBCWorld Nope. Musk will never let X go bankrupt. His plans for X is clear. Banks will become obsolete when he implements his plans. What plans? WeChat competitor. @elonmusk knows what he is doing #notaflamethrower.,1731287833900433690,en,0,0,0,0,1
1731331540452274346,Sun Dec 03 15:16:20 +0000 2023,Dr RZA NY,md1NY,https://pbs.twimg.com/profile_images/1710882600502378496/EWvwjv0x_normal.jpg,"@BBCWorld Am sure Elon Musk already has plan A, B,C,,,,,.X bankruptcy- likely not gona happen.",1731287833900433690,en,0,0,0,0,2
1731331012993699996,Sun Dec 03 15:14:14 +0000 2023,Hard Truths,MeowMeowCJ,https://pbs.twimg.com/profile_images/1695279489524330496/yYSctnye_normal.jpg,@BBCWorld Would be great if it goes bankrupt. That will teach the inbred fark @elonmusk to stop yapping his mouth off while begging for ad revenue LOL.,1731287833900433690,en,0,0,0,0,0
1731326839929385025,Sun Dec 03 14:57:39 +0000 2023,OnTheSideOfTheAngels,OTSOTA,https://pbs.twimg.com/profile_images/1741797355727302656/NoQn9Dj1_normal.jpg,@BBCWorld No!.Now quit with the disinformation propaganda &amp; leave @elonmusk alone!.,1731287833900433690,en,0,0,0,0,0
1731324722506293302,Sun Dec 03 14:49:14 +0000 2023,KayAre,kulsoomrandom,https://pbs.twimg.com/profile_images/3465054814/b5395362643eb673b0dad9f9acac19dd_normal.jpeg,@BBCWorld If @elonmusk supports Israel’s indiscriminate killing then it would by an act of God go bankcrupt.,1731287833900433690,en,0,0,0,0,0
1731324614272274498,Sun Dec 03 14:48:49 +0000 2023,Joel Herron,Joeyheroin,https://pbs.twimg.com/profile_images/1769821204209123329/WJVHMcGy_normal.jpg,@BBCWorld Is the question - “has” x gone bankrupt under @elonmusk ?.,1731287833900433690,en,0,0,0,0,0
1731324091527794948,Sun Dec 03 14:46:44 +0000 2023,Walter Spencer,waltspencer9912,https://pbs.twimg.com/profile_images/1513741178331615235/OfDJrHqf_normal.jpg,@BBCWorld Could @BBCWorld go bankrupt spreading lies and disinformation about @elonmusk ?.,1731287833900433690,en,0,0,0,0,0
1731323508955730029,Sun Dec 03 14:44:25 +0000 2023,Paul Borek,PaulBorek,https://pbs.twimg.com/profile_images/2935298134/27c0e48a22bed2aabfb8cd4a65621ee1_normal.png,@BBCWorld Could the bbc go bankrupt with Elon Musk leading X?.,1731287833900433690,en,0,0,0,0,0
1731322096930750690,Sun Dec 03 14:38:48 +0000 2023,Ragga,BR270,https://pbs.twimg.com/profile_images/1360710824097181700/r6iZUtmm_normal.jpg,"@BBCWorld Right leaning #Elonmusk was upset that left leaning #Twitter did not reflect his views. He bought it, allowed known racists back on the platform. Advertising revenue halved, the perfect example of why the right will always fail as long as there are people to tell the truth.",1731287833900433690,en,0,0,0,0,0
1731317420751790084,Sun Dec 03 14:20:14 +0000 2023,Humanity first,Khairul80938329,https://pbs.twimg.com/profile_images/1715957662595383296/-AsyntlW_normal.jpg,"@BBCWorld Elon Musk see how zio # ni # st  con £ trol ,  the world and said: Go F Y S  [read 3 times].",1731287833900433690,en,0,0,0,0,0
1731316684370407621,Sun Dec 03 14:17:18 +0000 2023,Humanity first,Khairul80938329,https://pbs.twimg.com/profile_images/1715957662595383296/-AsyntlW_normal.jpg,"@BBCWorld Elon Musk to BBC: ""Go F Y self"" [read 3 times].",1731287833900433690,en,0,0,0,0,0
1731311782575092141,Sun Dec 03 13:57:49 +0000 2023,Fockered,fockered13,https://pbs.twimg.com/profile_images/1731420577200574464/jgOYOl6g_normal.jpg,@BBCWorld BBC RAG TIME.NO ELON MUSK WILL NOT AND HOPEFULLY YOU WILL BE DEFUNDED SOON. .,1731287833900433690,en,0,0,0,0,0
